0.05906906,-0.1792619,0.2847252
0.374961,-0.1391286,0.210046
0.04842342,0.02009017,0.2633934
0.03758293,-0.04253327,0.2666855
0.0294187,-0.04619385,0.2614829
0.03436329,-0.07330759,0.2635221
0.02684136,-0.07819462,0.2359068
0.2881777,-0.08504036,0.2597438
0.275375,-0.08505078,0.2828929
0.4879234,-0.1741677,0.1715904
0.4904978,-0.1792161,0.1921082
0.0430989,-0.1286584,0.270728
0.1234997,-0.1838256,0.3078682
0.08076645,-0.1821022,0.2884349
0.1418555,-0.1814911,0.3030029
0.1001559,-0.1809979,0.2935515
0.03030146,-0.08595508,0.2598533
0.02793192,-0.07343818,0.2546142
0.02783936,-0.1301987,0.2505013
0.02476626,-0.06950434,0.2479178
0.02908324,-0.1315986,0.2444795
0.02688999,-0.1042907,0.2493587
0.07650205,-0.1768481,0.2743329
0.30965,-0.1389904,0.2127157
0.02359349,-0.06586613,0.2515597
0.1353625,-0.2381008,0.3315071
0.02522125,-0.07843602,0.2489572
0.04504434,-0.1272142,0.2746013
0.02788126,-0.09207295,0.2565901
0.02619422,-0.04540282,0.2460467
0.07449021,-0.1384259,0.272226
0.02780569,-0.1267764,0.2556786
0.04573759,0.04180433,0.2301335
0.03950652,0.03133517,0.2250304
0.04484674,0.04246889,0.2307323
0.06308249,0.03178877,0.2637277
0.0269122,-0.07062067,0.2346755
0.02520944,-0.07798253,0.2467715
0.02619937,-0.06325266,0.2467614
